student_id,female,minority,macro_age,macro_age2,macro_class_size,macro_percent_female,macrolettergrade,macro_repeater,macro_course,macro_grade,macro_aarts,econ_major_at_macro,bus_major_at_macro,nonlerner_at_macro,macro_relative_grade,mafem_adjunct,mamale_adjunct,mafem_prof,mamale_prof,mafem_gradta,mamale_gradta,macro_econ,sat_math,sat_verb,int_micro,nonfresh_macro,mayear_07_08,mayear_08_09,mayear_09_10,mayear_10_11,mayear_11_12,mayear_12_13,mayear_13_14,mayear_14_15,mayear_15_16,mean_gpa_no_macro,mean_gpa_nomacro,_merge
1724642642,1,0,18,324,269,0.5130111575126648,B,0,ECON152102083,3,0,0,0,1,0.8084706664085388,0,0,0,1,0,0,1,67,65,1,1,1,0,0,0,0,0,0,0,0,NA,3.710709571838379,2
1724642756,1,0,18,324,36,0.6944444179534912,B,0,ECON152132083,3,0,0,0,1,0.9960159063339233,0,0,0,0,1,0,1,69,60,0,1,1,0,0,0,0,0,0,0,0,NA,3.01200008392334,2
1724643241,1,0,18,324,269,0.5130111575126648,C,0,ECON152102083,2,0,0,1,0,0.746313214302063,0,0,0,1,0,0,1,59,55,0,1,1,0,0,0,0,0,0,0,0,NA,2.679840087890625,2
1724643800,1,0,19,361,273,0.4395604431629181,B,0,ECON152112083,3,0,0,1,0,0.8519988059997559,0,0,0,1,0,0,1,68,59,0,1,1,0,0,0,0,0,0,0,0,NA,3.5211315155029297,2
1724643811,1,1,18,324,44,0.5454545617103577,C,0,ECON1521942083,2,0,0,0,1,1.0128527879714966,0,0,0,1,0,0,1,56,58,0,1,1,0,0,0,0,0,0,0,0,NA,1.9746206998825073,2
1724643838,1,0,19,361,273,0.4395604431629181,B,0,ECON152112083,3,0,0,1,0,1.1772620677947998,0,0,0,1,0,0,1,59,51,0,1,1,0,0,0,0,0,0,0,0,NA,2.548285722732544,2
1724644081,1,0,18,324,273,0.4395604431629181,B+,0,ECON152112083,3.3299999237060547,0,0,0,1,0.9195566177368164,0,0,0,1,0,0,1,56,60,0,1,1,0,0,0,0,0,0,0,0,NA,3.621310234069824,2
1724644225,1,0,19,361,36,0.4444444477558136,A-,0,ECON152152088,3.6700000762939453,0,0,0,1,1.2565996646881104,0,0,0,0,1,0,1,63,59,1,1,0,1,0,0,0,0,0,0,0,NA,2.9205799102783203,2
1724644536,1,0,18,324,269,0.5130111575126648,B,0,ECON152102083,3,0,0,1,0,1.0272283554077148,0,0,0,1,0,0,1,50,56,0,1,1,0,0,0,0,0,0,0,0,NA,2.9204800128936768,2
1724644537,1,0,18,324,273,0.4395604431629181,B-,0,ECON152112083,2.6700000762939453,0,0,0,1,0.8372749090194702,0,0,0,1,0,0,1,66,62,0,1,1,0,0,0,0,0,0,0,0,NA,3.1889166831970215,2
1724644656,1,1,18,324,270,0.3777777850627899,B,0,ECON152112093,3,0,0,1,0,0.9271259307861328,0,0,0,1,0,0,1,63,64,0,1,0,1,0,0,0,0,0,0,0,NA,3.235806465148926,2
